java.lang.Class	<java.lang.Class: java.lang.String getSimpleName()>/java.lang.Class.getSimpleName/0	<java.lang.Class: java.lang.String getSimpleName()>/$r4
com.thoughtworks.xstream.mapper.PackageAliasingMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.String realMember(java.lang.Class,java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.realMember/0	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.String realMember(java.lang.Class,java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.PackageAliasingMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: boolean isReferenceable(java.lang.Class)>/com.thoughtworks.xstream.mapper.Mapper.isReferenceable/0	<com.thoughtworks.xstream.mapper.MapperWrapper: boolean isReferenceable(java.lang.Class)>/$r0
com.thoughtworks.xstream.mapper.PackageAliasingMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.Class defaultImplementationOf(java.lang.Class)>/com.thoughtworks.xstream.mapper.Mapper.defaultImplementationOf/0	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.Class defaultImplementationOf(java.lang.Class)>/$r0
com.thoughtworks.xstream.mapper.PackageAliasingMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.String aliasForAttribute(java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.aliasForAttribute/0	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.String aliasForAttribute(java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.PackageAliasingMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.String attributeForAlias(java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.attributeForAlias/0	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.String attributeForAlias(java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.PackageAliasingMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.String aliasForSystemAttribute(java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.aliasForSystemAttribute/0	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.String aliasForSystemAttribute(java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.PackageAliasingMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.String getFieldNameForItemTypeAndName(java.lang.Class,java.lang.Class,java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.getFieldNameForItemTypeAndName/0	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.String getFieldNameForItemTypeAndName(java.lang.Class,java.lang.Class,java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.PackageAliasingMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.Class getItemTypeForItemFieldName(java.lang.Class,java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.getItemTypeForItemFieldName/0	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.Class getItemTypeForItemFieldName(java.lang.Class,java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.PackageAliasingMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: com.thoughtworks.xstream.mapper.Mapper$ImplicitCollectionMapping getImplicitCollectionDefForFieldName(java.lang.Class,java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.getImplicitCollectionDefForFieldName/0	<com.thoughtworks.xstream.mapper.MapperWrapper: com.thoughtworks.xstream.mapper.Mapper$ImplicitCollectionMapping getImplicitCollectionDefForFieldName(java.lang.Class,java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.PackageAliasingMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: boolean shouldSerializeMember(java.lang.Class,java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.shouldSerializeMember/0	<com.thoughtworks.xstream.mapper.MapperWrapper: boolean shouldSerializeMember(java.lang.Class,java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.PackageAliasingMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: boolean isIgnoredElement(java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.isIgnoredElement/0	<com.thoughtworks.xstream.mapper.MapperWrapper: boolean isIgnoredElement(java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.PackageAliasingMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: com.thoughtworks.xstream.converters.Converter getLocalConverter(java.lang.Class,java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.getLocalConverter/0	<com.thoughtworks.xstream.mapper.MapperWrapper: com.thoughtworks.xstream.converters.Converter getLocalConverter(java.lang.Class,java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.PackageAliasingMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: com.thoughtworks.xstream.mapper.Mapper lookupMapperOfType(java.lang.Class)>/com.thoughtworks.xstream.mapper.Mapper.lookupMapperOfType/0	<com.thoughtworks.xstream.mapper.MapperWrapper: com.thoughtworks.xstream.mapper.Mapper lookupMapperOfType(java.lang.Class)>/$r1
com.thoughtworks.xstream.mapper.PackageAliasingMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: com.thoughtworks.xstream.converters.SingleValueConverter getConverterFromAttribute(java.lang.Class,java.lang.String,java.lang.Class)>/com.thoughtworks.xstream.mapper.Mapper.getConverterFromAttribute/0	<com.thoughtworks.xstream.mapper.MapperWrapper: com.thoughtworks.xstream.converters.SingleValueConverter getConverterFromAttribute(java.lang.Class,java.lang.String,java.lang.Class)>/$r0
com.thoughtworks.xstream.mapper.FieldAliasingMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.Class realClass(java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.realClass/0	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.Class realClass(java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.FieldAliasingMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.String realMember(java.lang.Class,java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.realMember/0	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.String realMember(java.lang.Class,java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.FieldAliasingMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: boolean isReferenceable(java.lang.Class)>/com.thoughtworks.xstream.mapper.Mapper.isReferenceable/0	<com.thoughtworks.xstream.mapper.MapperWrapper: boolean isReferenceable(java.lang.Class)>/$r0
com.thoughtworks.xstream.mapper.FieldAliasingMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.Class defaultImplementationOf(java.lang.Class)>/com.thoughtworks.xstream.mapper.Mapper.defaultImplementationOf/0	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.Class defaultImplementationOf(java.lang.Class)>/$r0
com.thoughtworks.xstream.mapper.FieldAliasingMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.String aliasForAttribute(java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.aliasForAttribute/0	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.String aliasForAttribute(java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.FieldAliasingMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.String attributeForAlias(java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.attributeForAlias/0	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.String attributeForAlias(java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.FieldAliasingMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.String aliasForSystemAttribute(java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.aliasForSystemAttribute/0	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.String aliasForSystemAttribute(java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.FieldAliasingMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.String getFieldNameForItemTypeAndName(java.lang.Class,java.lang.Class,java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.getFieldNameForItemTypeAndName/0	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.String getFieldNameForItemTypeAndName(java.lang.Class,java.lang.Class,java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.FieldAliasingMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.Class getItemTypeForItemFieldName(java.lang.Class,java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.getItemTypeForItemFieldName/0	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.Class getItemTypeForItemFieldName(java.lang.Class,java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.FieldAliasingMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: com.thoughtworks.xstream.mapper.Mapper$ImplicitCollectionMapping getImplicitCollectionDefForFieldName(java.lang.Class,java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.getImplicitCollectionDefForFieldName/0	<com.thoughtworks.xstream.mapper.MapperWrapper: com.thoughtworks.xstream.mapper.Mapper$ImplicitCollectionMapping getImplicitCollectionDefForFieldName(java.lang.Class,java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.FieldAliasingMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: boolean shouldSerializeMember(java.lang.Class,java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.shouldSerializeMember/0	<com.thoughtworks.xstream.mapper.MapperWrapper: boolean shouldSerializeMember(java.lang.Class,java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.FieldAliasingMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: boolean isIgnoredElement(java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.isIgnoredElement/0	<com.thoughtworks.xstream.mapper.MapperWrapper: boolean isIgnoredElement(java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.FieldAliasingMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: com.thoughtworks.xstream.converters.Converter getLocalConverter(java.lang.Class,java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.getLocalConverter/0	<com.thoughtworks.xstream.mapper.MapperWrapper: com.thoughtworks.xstream.converters.Converter getLocalConverter(java.lang.Class,java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.FieldAliasingMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: com.thoughtworks.xstream.mapper.Mapper lookupMapperOfType(java.lang.Class)>/com.thoughtworks.xstream.mapper.Mapper.lookupMapperOfType/0	<com.thoughtworks.xstream.mapper.MapperWrapper: com.thoughtworks.xstream.mapper.Mapper lookupMapperOfType(java.lang.Class)>/$r1
com.thoughtworks.xstream.mapper.FieldAliasingMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: com.thoughtworks.xstream.converters.SingleValueConverter getConverterFromAttribute(java.lang.Class,java.lang.String,java.lang.Class)>/com.thoughtworks.xstream.mapper.Mapper.getConverterFromAttribute/0	<com.thoughtworks.xstream.mapper.MapperWrapper: com.thoughtworks.xstream.converters.SingleValueConverter getConverterFromAttribute(java.lang.Class,java.lang.String,java.lang.Class)>/$r0
com.thoughtworks.xstream.mapper.LocalConversionMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.Class realClass(java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.realClass/0	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.Class realClass(java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.LocalConversionMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.String realMember(java.lang.Class,java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.realMember/0	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.String realMember(java.lang.Class,java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.LocalConversionMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: boolean isReferenceable(java.lang.Class)>/com.thoughtworks.xstream.mapper.Mapper.isReferenceable/0	<com.thoughtworks.xstream.mapper.MapperWrapper: boolean isReferenceable(java.lang.Class)>/$r0
com.thoughtworks.xstream.mapper.LocalConversionMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.Class defaultImplementationOf(java.lang.Class)>/com.thoughtworks.xstream.mapper.Mapper.defaultImplementationOf/0	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.Class defaultImplementationOf(java.lang.Class)>/$r0
com.thoughtworks.xstream.mapper.LocalConversionMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.String aliasForAttribute(java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.aliasForAttribute/0	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.String aliasForAttribute(java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.LocalConversionMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.String attributeForAlias(java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.attributeForAlias/0	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.String attributeForAlias(java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.LocalConversionMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.String aliasForSystemAttribute(java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.aliasForSystemAttribute/0	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.String aliasForSystemAttribute(java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.LocalConversionMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.String getFieldNameForItemTypeAndName(java.lang.Class,java.lang.Class,java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.getFieldNameForItemTypeAndName/0	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.String getFieldNameForItemTypeAndName(java.lang.Class,java.lang.Class,java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.LocalConversionMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.Class getItemTypeForItemFieldName(java.lang.Class,java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.getItemTypeForItemFieldName/0	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.Class getItemTypeForItemFieldName(java.lang.Class,java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.LocalConversionMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: com.thoughtworks.xstream.mapper.Mapper$ImplicitCollectionMapping getImplicitCollectionDefForFieldName(java.lang.Class,java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.getImplicitCollectionDefForFieldName/0	<com.thoughtworks.xstream.mapper.MapperWrapper: com.thoughtworks.xstream.mapper.Mapper$ImplicitCollectionMapping getImplicitCollectionDefForFieldName(java.lang.Class,java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.LocalConversionMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: boolean shouldSerializeMember(java.lang.Class,java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.shouldSerializeMember/0	<com.thoughtworks.xstream.mapper.MapperWrapper: boolean shouldSerializeMember(java.lang.Class,java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.LocalConversionMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: boolean isIgnoredElement(java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.isIgnoredElement/0	<com.thoughtworks.xstream.mapper.MapperWrapper: boolean isIgnoredElement(java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.LocalConversionMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: com.thoughtworks.xstream.converters.Converter getLocalConverter(java.lang.Class,java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.getLocalConverter/0	<com.thoughtworks.xstream.mapper.MapperWrapper: com.thoughtworks.xstream.converters.Converter getLocalConverter(java.lang.Class,java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.LocalConversionMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: com.thoughtworks.xstream.mapper.Mapper lookupMapperOfType(java.lang.Class)>/com.thoughtworks.xstream.mapper.Mapper.lookupMapperOfType/0	<com.thoughtworks.xstream.mapper.MapperWrapper: com.thoughtworks.xstream.mapper.Mapper lookupMapperOfType(java.lang.Class)>/$r1
com.thoughtworks.xstream.mapper.LocalConversionMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: com.thoughtworks.xstream.converters.SingleValueConverter getConverterFromAttribute(java.lang.Class,java.lang.String,java.lang.Class)>/com.thoughtworks.xstream.mapper.Mapper.getConverterFromAttribute/0	<com.thoughtworks.xstream.mapper.MapperWrapper: com.thoughtworks.xstream.converters.SingleValueConverter getConverterFromAttribute(java.lang.Class,java.lang.String,java.lang.Class)>/$r0
com.thoughtworks.xstream.mapper.DefaultImplementationsMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.Class realClass(java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.realClass/0	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.Class realClass(java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.DefaultImplementationsMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.String realMember(java.lang.Class,java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.realMember/0	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.String realMember(java.lang.Class,java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.DefaultImplementationsMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: boolean isReferenceable(java.lang.Class)>/com.thoughtworks.xstream.mapper.Mapper.isReferenceable/0	<com.thoughtworks.xstream.mapper.MapperWrapper: boolean isReferenceable(java.lang.Class)>/$r0
com.thoughtworks.xstream.mapper.DefaultImplementationsMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.Class defaultImplementationOf(java.lang.Class)>/com.thoughtworks.xstream.mapper.Mapper.defaultImplementationOf/0	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.Class defaultImplementationOf(java.lang.Class)>/$r0
com.thoughtworks.xstream.mapper.DefaultImplementationsMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.String aliasForAttribute(java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.aliasForAttribute/0	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.String aliasForAttribute(java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.DefaultImplementationsMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.String attributeForAlias(java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.attributeForAlias/0	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.String attributeForAlias(java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.DefaultImplementationsMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.String aliasForSystemAttribute(java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.aliasForSystemAttribute/0	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.String aliasForSystemAttribute(java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.DefaultImplementationsMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.String getFieldNameForItemTypeAndName(java.lang.Class,java.lang.Class,java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.getFieldNameForItemTypeAndName/0	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.String getFieldNameForItemTypeAndName(java.lang.Class,java.lang.Class,java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.DefaultImplementationsMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.Class getItemTypeForItemFieldName(java.lang.Class,java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.getItemTypeForItemFieldName/0	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.Class getItemTypeForItemFieldName(java.lang.Class,java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.DefaultImplementationsMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: com.thoughtworks.xstream.mapper.Mapper$ImplicitCollectionMapping getImplicitCollectionDefForFieldName(java.lang.Class,java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.getImplicitCollectionDefForFieldName/0	<com.thoughtworks.xstream.mapper.MapperWrapper: com.thoughtworks.xstream.mapper.Mapper$ImplicitCollectionMapping getImplicitCollectionDefForFieldName(java.lang.Class,java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.DefaultImplementationsMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: boolean shouldSerializeMember(java.lang.Class,java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.shouldSerializeMember/0	<com.thoughtworks.xstream.mapper.MapperWrapper: boolean shouldSerializeMember(java.lang.Class,java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.DefaultImplementationsMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: boolean isIgnoredElement(java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.isIgnoredElement/0	<com.thoughtworks.xstream.mapper.MapperWrapper: boolean isIgnoredElement(java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.DefaultImplementationsMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: com.thoughtworks.xstream.converters.Converter getLocalConverter(java.lang.Class,java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.getLocalConverter/0	<com.thoughtworks.xstream.mapper.MapperWrapper: com.thoughtworks.xstream.converters.Converter getLocalConverter(java.lang.Class,java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.DefaultImplementationsMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: com.thoughtworks.xstream.mapper.Mapper lookupMapperOfType(java.lang.Class)>/com.thoughtworks.xstream.mapper.Mapper.lookupMapperOfType/0	<com.thoughtworks.xstream.mapper.MapperWrapper: com.thoughtworks.xstream.mapper.Mapper lookupMapperOfType(java.lang.Class)>/$r1
com.thoughtworks.xstream.mapper.DefaultImplementationsMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: com.thoughtworks.xstream.converters.SingleValueConverter getConverterFromAttribute(java.lang.Class,java.lang.String,java.lang.Class)>/com.thoughtworks.xstream.mapper.Mapper.getConverterFromAttribute/0	<com.thoughtworks.xstream.mapper.MapperWrapper: com.thoughtworks.xstream.converters.SingleValueConverter getConverterFromAttribute(java.lang.Class,java.lang.String,java.lang.Class)>/$r0
com.thoughtworks.xstream.mapper.SecurityMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.Class realClass(java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.realClass/0	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.Class realClass(java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.SecurityMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.String realMember(java.lang.Class,java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.realMember/0	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.String realMember(java.lang.Class,java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.SecurityMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: boolean isReferenceable(java.lang.Class)>/com.thoughtworks.xstream.mapper.Mapper.isReferenceable/0	<com.thoughtworks.xstream.mapper.MapperWrapper: boolean isReferenceable(java.lang.Class)>/$r0
com.thoughtworks.xstream.mapper.SecurityMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.Class defaultImplementationOf(java.lang.Class)>/com.thoughtworks.xstream.mapper.Mapper.defaultImplementationOf/0	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.Class defaultImplementationOf(java.lang.Class)>/$r0
com.thoughtworks.xstream.mapper.SecurityMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.String aliasForAttribute(java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.aliasForAttribute/0	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.String aliasForAttribute(java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.SecurityMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.String attributeForAlias(java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.attributeForAlias/0	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.String attributeForAlias(java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.SecurityMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.String aliasForSystemAttribute(java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.aliasForSystemAttribute/0	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.String aliasForSystemAttribute(java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.SecurityMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.String getFieldNameForItemTypeAndName(java.lang.Class,java.lang.Class,java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.getFieldNameForItemTypeAndName/0	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.String getFieldNameForItemTypeAndName(java.lang.Class,java.lang.Class,java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.SecurityMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.Class getItemTypeForItemFieldName(java.lang.Class,java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.getItemTypeForItemFieldName/0	<com.thoughtworks.xstream.mapper.MapperWrapper: java.lang.Class getItemTypeForItemFieldName(java.lang.Class,java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.SecurityMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: com.thoughtworks.xstream.mapper.Mapper$ImplicitCollectionMapping getImplicitCollectionDefForFieldName(java.lang.Class,java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.getImplicitCollectionDefForFieldName/0	<com.thoughtworks.xstream.mapper.MapperWrapper: com.thoughtworks.xstream.mapper.Mapper$ImplicitCollectionMapping getImplicitCollectionDefForFieldName(java.lang.Class,java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.SecurityMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: boolean shouldSerializeMember(java.lang.Class,java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.shouldSerializeMember/0	<com.thoughtworks.xstream.mapper.MapperWrapper: boolean shouldSerializeMember(java.lang.Class,java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.SecurityMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: boolean isIgnoredElement(java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.isIgnoredElement/0	<com.thoughtworks.xstream.mapper.MapperWrapper: boolean isIgnoredElement(java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.SecurityMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: com.thoughtworks.xstream.converters.Converter getLocalConverter(java.lang.Class,java.lang.String)>/com.thoughtworks.xstream.mapper.Mapper.getLocalConverter/0	<com.thoughtworks.xstream.mapper.MapperWrapper: com.thoughtworks.xstream.converters.Converter getLocalConverter(java.lang.Class,java.lang.String)>/$r0
com.thoughtworks.xstream.mapper.SecurityMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: com.thoughtworks.xstream.mapper.Mapper lookupMapperOfType(java.lang.Class)>/com.thoughtworks.xstream.mapper.Mapper.lookupMapperOfType/0	<com.thoughtworks.xstream.mapper.MapperWrapper: com.thoughtworks.xstream.mapper.Mapper lookupMapperOfType(java.lang.Class)>/$r1
com.thoughtworks.xstream.mapper.SecurityMapper	<com.thoughtworks.xstream.mapper.MapperWrapper: com.thoughtworks.xstream.converters.SingleValueConverter getConverterFromAttribute(java.lang.Class,java.lang.String,java.lang.Class)>/com.thoughtworks.xstream.mapper.Mapper.getConverterFromAttribute/0	<com.thoughtworks.xstream.mapper.MapperWrapper: com.thoughtworks.xstream.converters.SingleValueConverter getConverterFromAttribute(java.lang.Class,java.lang.String,java.lang.Class)>/$r0
